"INCIDENT_ID","MULTIPLE_OFFENSE"
"CR_13814","X1"
"CR_48616","X1"
"CR_30953","X1"
"CR_136012","X1"
"CR_54429","X0"
"CR_123431","X1"
"CR_28225","X1"
"CR_52787","X1"
"CR_1244","X1"
"CR_84487","X1"
"CR_2261","X1"
"CR_155603","X1"
"CR_129828","X1"
"CR_167744","X1"
"CR_91601","X1"
"CR_191003","X1"
"CR_134767","X0"
"CR_99471","X1"
"CR_170819","X1"
"CR_2007","X1"
"CR_102638","X1"
"CR_148684","X1"
"CR_24934","X1"
"CR_188889","X1"
"CR_89439","X1"
"CR_4605","X1"
"CR_84470","X1"
"CR_128389","X1"
"CR_141970","X1"
"CR_195471","X0"
"CR_92631","X1"
"CR_37468","X1"
"CR_177426","X1"
"CR_20037","X1"
"CR_46752","X1"
"CR_136667","X1"
"CR_169325","X1"
"CR_6729","X1"
"CR_134615","X1"
"CR_46018","X1"
"CR_132273","X1"
"CR_18207","X0"
"CR_175986","X1"
"CR_122906","X1"
"CR_151785","X1"
"CR_141944","X1"
"CR_174348","X1"
"CR_87518","X1"
"CR_155874","X1"
"CR_125737","X1"
"CR_158245","X1"
"CR_14843","X1"
"CR_5662","X1"
"CR_190579","X1"
"CR_141259","X1"
"CR_101575","X1"
"CR_107264","X1"
"CR_97897","X1"
"CR_145254","X1"
"CR_122313","X1"
"CR_182546","X1"
"CR_135297","X1"
"CR_118705","X1"
"CR_155949","X1"
"CR_134128","X1"
"CR_84125","X1"
"CR_10218","X1"
"CR_45636","X0"
"CR_98292","X1"
"CR_192421","X1"
"CR_123997","X1"
"CR_179403","X1"
"CR_167","X1"
"CR_197094","X1"
"CR_184274","X1"
"CR_83823","X1"
"CR_60593","X1"
"CR_149169","X1"
"CR_196806","X1"
"CR_99810","X0"
"CR_51934","X1"
"CR_35713","X1"
"CR_170471","X1"
"CR_14030","X1"
"CR_97493","X1"
"CR_133551","X1"
"CR_133744","X1"
"CR_65434","X1"
"CR_155907","X1"
"CR_106551","X1"
"CR_132884","X1"
"CR_192313","X1"
"CR_34385","X1"
"CR_167355","X1"
"CR_88340","X1"
"CR_140042","X1"
"CR_53544","X1"
"CR_37732","X1"
"CR_104344","X1"
"CR_78336","X1"
"CR_181908","X1"
"CR_182609","X1"
"CR_178653","X1"
"CR_3448","X1"
"CR_185151","X1"
"CR_184517","X1"
"CR_133782","X1"
"CR_89667","X1"
"CR_25717","X0"
"CR_175966","X1"
"CR_46800","X1"
"CR_387","X1"
"CR_148312","X1"
"CR_64042","X1"
"CR_17674","X1"
"CR_93192","X1"
"CR_7038","X1"
"CR_128981","X1"
"CR_196615","X1"
"CR_38182","X1"
"CR_192454","X1"
"CR_194796","X1"
"CR_75712","X1"
"CR_8249","X1"
"CR_136890","X1"
"CR_71297","X1"
"CR_30702","X1"
"CR_158914","X1"
"CR_75693","X1"
"CR_37587","X1"
"CR_146227","X1"
"CR_138363","X1"
"CR_149315","X1"
"CR_153444","X1"
"CR_177027","X1"
"CR_82112","X1"
"CR_105597","X1"
"CR_115111","X1"
"CR_109422","X1"
"CR_98829","X0"
"CR_122857","X1"
"CR_9901","X1"
"CR_141917","X1"
"CR_51484","X1"
"CR_97873","X1"
"CR_121787","X1"
"CR_15259","X1"
"CR_89263","X1"
"CR_31653","X1"
"CR_62290","X1"
"CR_38840","X1"
"CR_169698","X1"
"CR_132001","X1"
"CR_115821","X1"
"CR_118982","X1"
"CR_29393","X1"
"CR_35395","X1"
"CR_151676","X1"
"CR_31224","X1"
"CR_186253","X1"
"CR_99805","X1"
"CR_170575","X1"
"CR_122181","X1"
"CR_125822","X1"
"CR_36125","X1"
"CR_146650","X1"
"CR_152782","X1"
"CR_133243","X1"
"CR_23356","X1"
"CR_120874","X1"
"CR_56486","X1"
"CR_62918","X1"
"CR_45494","X1"
"CR_182824","X1"
"CR_140233","X1"
"CR_189508","X1"
"CR_152751","X1"
"CR_72167","X1"
"CR_165812","X1"
"CR_19571","X1"
"CR_156743","X1"
"CR_29802","X1"
"CR_163883","X1"
"CR_97110","X1"
"CR_89586","X1"
"CR_6909","X0"
"CR_90458","X1"
"CR_178014","X1"
"CR_46278","X1"
"CR_171259","X1"
"CR_38605","X1"
"CR_105897","X1"
"CR_146902","X1"
"CR_46522","X1"
"CR_142859","X1"
"CR_89678","X1"
"CR_62655","X1"
"CR_48651","X1"
"CR_81532","X0"
"CR_130915","X0"
"CR_10541","X1"
"CR_38681","X1"
"CR_196937","X1"
"CR_191693","X1"
"CR_5413","X1"
"CR_60432","X1"
"CR_193364","X1"
"CR_111494","X1"
"CR_131528","X1"
"CR_108242","X1"
"CR_5207","X1"
"CR_112351","X1"
"CR_144413","X1"
"CR_148273","X1"
"CR_65879","X1"
"CR_102435","X1"
"CR_162649","X1"
"CR_178383","X1"
"CR_108215","X1"
"CR_28396","X1"
"CR_49706","X1"
"CR_105251","X1"
"CR_137239","X1"
"CR_174831","X1"
"CR_66918","X1"
"CR_35527","X1"
"CR_147024","X1"
"CR_136578","X1"
"CR_4780","X1"
"CR_156646","X1"
"CR_167360","X1"
"CR_186324","X1"
"CR_183066","X1"
"CR_15931","X1"
"CR_173633","X1"
"CR_84439","X1"
"CR_85569","X1"
"CR_160809","X1"
"CR_130632","X1"
"CR_74818","X1"
"CR_12978","X1"
"CR_130933","X1"
"CR_138288","X1"
"CR_79077","X1"
"CR_90656","X1"
"CR_109674","X1"
"CR_154613","X1"
"CR_82579","X1"
"CR_187828","X1"
"CR_57383","X1"
"CR_44539","X1"
"CR_20411","X1"
"CR_60975","X1"
"CR_153290","X1"
"CR_32188","X1"
"CR_1231","X1"
"CR_59783","X1"
"CR_150170","X1"
"CR_37979","X1"
"CR_73113","X1"
"CR_126991","X1"
"CR_122543","X1"
"CR_180021","X1"
"CR_1115","X1"
"CR_112396","X1"
"CR_115068","X1"
"CR_26749","X1"
"CR_63303","X1"
"CR_47640","X1"
"CR_152085","X1"
"CR_157100","X1"
"CR_7206","X1"
"CR_150889","X1"
"CR_31110","X1"
"CR_65161","X1"
"CR_157319","X1"
"CR_140834","X1"
"CR_8212","X1"
"CR_76726","X1"
"CR_18949","X1"
"CR_41211","X1"
"CR_62556","X1"
"CR_76583","X1"
"CR_131951","X1"
"CR_131658","X1"
"CR_85228","X1"
"CR_12894","X1"
"CR_5634","X1"
"CR_170016","X1"
"CR_1812","X1"
"CR_132916","X1"
"CR_108998","X1"
"CR_82554","X1"
"CR_174578","X0"
"CR_62358","X1"
"CR_195279","X1"
"CR_28823","X1"
"CR_20499","X1"
"CR_174577","X1"
"CR_48347","X1"
"CR_110949","X1"
"CR_184168","X1"
"CR_128120","X1"
"CR_75434","X1"
"CR_122019","X1"
"CR_57722","X1"
"CR_47133","X1"
"CR_163263","X1"
"CR_47315","X1"
"CR_41098","X1"
"CR_101197","X1"
"CR_43501","X1"
"CR_29475","X1"
"CR_6283","X1"
"CR_44393","X1"
"CR_127244","X1"
"CR_67735","X1"
"CR_184251","X1"
"CR_35574","X0"
"CR_158624","X1"
"CR_102074","X1"
"CR_153481","X1"
"CR_170293","X1"
"CR_195751","X1"
"CR_124240","X1"
"CR_41771","X1"
"CR_128351","X1"
"CR_133908","X1"
"CR_32886","X1"
"CR_158227","X1"
"CR_169949","X1"
"CR_33947","X1"
"CR_34831","X1"
"CR_74957","X1"
"CR_60951","X0"
"CR_22131","X1"
"CR_109278","X1"
"CR_153898","X1"
"CR_88928","X1"
"CR_195913","X1"
"CR_97756","X1"
"CR_46159","X1"
"CR_166515","X1"
"CR_97812","X1"
"CR_153327","X1"
"CR_64975","X1"
"CR_7774","X1"
"CR_84434","X1"
"CR_64029","X1"
"CR_56599","X1"
"CR_15396","X1"
"CR_13899","X1"
"CR_113637","X1"
"CR_138794","X1"
"CR_53997","X1"
"CR_37101","X1"
"CR_140700","X1"
"CR_124107","X1"
"CR_29952","X1"
"CR_193374","X1"
"CR_18740","X1"
"CR_120914","X1"
"CR_160185","X1"
"CR_40492","X1"
"CR_162258","X1"
"CR_128796","X1"
"CR_137059","X1"
"CR_163672","X1"
"CR_187034","X1"
"CR_103498","X1"
"CR_174091","X0"
"CR_78400","X1"
"CR_85765","X1"
"CR_183207","X1"
"CR_102304","X1"
"CR_99892","X1"
"CR_170602","X1"
"CR_197986","X1"
"CR_11897","X1"
"CR_86059","X1"
"CR_156456","X1"
"CR_57971","X1"
"CR_87572","X1"
"CR_56903","X1"
"CR_94907","X1"
"CR_181943","X1"
"CR_43558","X1"
"CR_123546","X1"
"CR_85058","X1"
"CR_90954","X1"
"CR_138552","X1"
"CR_103454","X1"
"CR_81449","X1"
"CR_64142","X1"
"CR_164035","X1"
"CR_132211","X1"
"CR_132498","X1"
"CR_185886","X1"
"CR_111435","X1"
"CR_151268","X1"
"CR_173855","X1"
"CR_126514","X0"
"CR_153805","X1"
"CR_134512","X1"
"CR_115622","X1"
"CR_151736","X1"
"CR_8139","X1"
"CR_25614","X1"
"CR_129004","X1"
"CR_165300","X1"
"CR_88314","X1"
"CR_87596","X1"
"CR_77615","X1"
"CR_18536","X1"
"CR_176522","X1"
"CR_189381","X1"
"CR_106644","X1"
"CR_171711","X1"
"CR_22941","X1"
"CR_2062","X1"
"CR_168450","X1"
"CR_37050","X1"
"CR_131896","X1"
"CR_92394","X1"
"CR_191","X1"
"CR_188155","X1"
"CR_106209","X1"
"CR_79550","X1"
"CR_81715","X0"
"CR_34323","X1"
"CR_142448","X0"
"CR_117498","X0"
"CR_39523","X1"
"CR_12530","X1"
"CR_42204","X0"
"CR_85304","X1"
"CR_83978","X1"
"CR_316","X1"
"CR_174775","X1"
"CR_144010","X1"
"CR_111672","X1"
"CR_176935","X1"
"CR_115318","X1"
"CR_87646","X0"
"CR_50093","X1"
"CR_163708","X1"
"CR_79030","X1"
"CR_170122","X1"
"CR_29610","X1"
"CR_110133","X1"
"CR_198204","X1"
"CR_147966","X1"
"CR_152962","X1"
"CR_194578","X1"
"CR_758","X1"
"CR_67995","X1"
"CR_176770","X1"
"CR_111526","X1"
"CR_174307","X1"
"CR_23683","X1"
"CR_123703","X1"
"CR_179729","X1"
"CR_139923","X1"
"CR_134516","X1"
"CR_131801","X1"
"CR_74000","X1"
"CR_23478","X1"
"CR_45288","X1"
"CR_22319","X1"
"CR_20720","X1"
"CR_148000","X1"
"CR_36495","X1"
"CR_99284","X1"
"CR_135341","X0"
"CR_147703","X1"
"CR_68461","X1"
"CR_175170","X1"
"CR_108668","X1"
"CR_171369","X1"
"CR_162336","X1"
"CR_156766","X1"
"CR_160389","X1"
"CR_172311","X1"
"CR_119995","X1"
"CR_186663","X1"
"CR_152718","X1"
"CR_150085","X1"
"CR_60283","X1"
"CR_66705","X1"
"CR_159755","X0"
"CR_188999","X1"
"CR_168483","X1"
"CR_53840","X1"
"CR_126368","X1"
"CR_9089","X1"
"CR_18613","X1"
"CR_158484","X1"
"CR_124132","X1"
"CR_24950","X1"
"CR_125741","X1"
"CR_42103","X1"
"CR_47183","X1"
"CR_46485","X1"
"CR_95751","X1"
"CR_192148","X1"
"CR_27149","X1"
"CR_116546","X1"
"CR_192462","X1"
"CR_139892","X0"
"CR_19981","X1"
"CR_1807","X1"
"CR_171848","X1"
"CR_22188","X1"
"CR_131726","X1"
"CR_34171","X1"
"CR_6043","X1"
"CR_30971","X1"
"CR_98568","X1"
"CR_197964","X1"
"CR_155610","X1"
"CR_1951","X1"
"CR_7368","X1"
"CR_57682","X1"
"CR_17430","X1"
"CR_28953","X1"
"CR_43630","X1"
"CR_124033","X1"
"CR_101838","X1"
"CR_153351","X1"
"CR_95404","X1"
"CR_56455","X1"
"CR_51289","X1"
"CR_42876","X1"
"CR_42646","X1"
"CR_161581","X1"
"CR_193092","X1"
"CR_54134","X1"
"CR_57570","X0"
"CR_18343","X1"
"CR_94634","X1"
"CR_122478","X1"
"CR_70113","X1"
"CR_134694","X1"
"CR_123584","X1"
"CR_31745","X1"
"CR_191712","X1"
"CR_10333","X1"
"CR_104318","X1"
"CR_86942","X1"
"CR_116966","X1"
"CR_94366","X1"
"CR_28732","X1"
"CR_91623","X0"
"CR_139301","X1"
"CR_35554","X1"
"CR_125975","X1"
"CR_96232","X0"
"CR_29115","X1"
"CR_91905","X1"
"CR_180062","X1"
"CR_64682","X1"
"CR_26658","X1"
"CR_159324","X1"
"CR_66815","X1"
"CR_135507","X1"
"CR_101425","X1"
"CR_154198","X1"
"CR_128154","X0"
"CR_34600","X1"
"CR_173613","X1"
"CR_21529","X1"
"CR_98374","X1"
"CR_65678","X1"
"CR_112167","X1"
"CR_140869","X0"
"CR_66331","X1"
"CR_173116","X1"
"CR_143898","X1"
"CR_124600","X1"
"CR_164497","X1"
"CR_194073","X1"
"CR_120085","X1"
"CR_42371","X1"
"CR_180932","X1"
"CR_75242","X1"
"CR_67012","X1"
"CR_142368","X1"
"CR_91697","X1"
"CR_116525","X1"
"CR_82504","X1"
"CR_132153","X1"
"CR_30574","X1"
"CR_129887","X0"
"CR_145605","X1"
"CR_128568","X1"
"CR_55867","X1"
"CR_67570","X1"
"CR_28088","X1"
"CR_28472","X1"
"CR_170824","X1"
"CR_181867","X1"
"CR_145708","X1"
"CR_170077","X1"
"CR_81252","X1"
"CR_74826","X1"
"CR_50178","X1"
"CR_87001","X1"
"CR_9851","X1"
"CR_93988","X0"
"CR_107518","X1"
"CR_161704","X1"
"CR_36828","X1"
"CR_173129","X1"
"CR_53482","X1"
"CR_88258","X1"
"CR_157751","X1"
"CR_98672","X1"
"CR_111721","X1"
"CR_154022","X1"
"CR_86757","X1"
"CR_104327","X1"
"CR_104041","X1"
"CR_33646","X1"
"CR_4229","X1"
"CR_134317","X1"
"CR_120285","X1"
"CR_147274","X1"
"CR_149576","X1"
"CR_60348","X1"
"CR_155264","X1"
"CR_177363","X0"
"CR_120176","X1"
"CR_90763","X1"
"CR_15601","X1"
"CR_96721","X1"
"CR_150607","X1"
"CR_177614","X1"
"CR_174026","X1"
"CR_179731","X1"
"CR_55286","X1"
"CR_38987","X1"
"CR_174950","X1"
"CR_110380","X1"
"CR_8272","X1"
"CR_173418","X1"
"CR_195006","X1"
"CR_193485","X1"
"CR_119386","X1"
"CR_123207","X1"
"CR_68990","X1"
"CR_122659","X1"
"CR_17699","X1"
"CR_184792","X1"
"CR_124529","X1"
"CR_104705","X1"
"CR_157359","X1"
"CR_86966","X1"
"CR_189753","X1"
"CR_58412","X1"
"CR_70238","X0"
"CR_20226","X1"
"CR_148234","X1"
"CR_74936","X1"
"CR_43820","X1"
"CR_126241","X1"
"CR_34102","X1"
"CR_108763","X1"
"CR_163058","X1"
"CR_177457","X1"
"CR_128540","X1"
"CR_168015","X1"
"CR_120735","X0"
"CR_34288","X1"
"CR_122831","X1"
"CR_29649","X1"
"CR_27865","X1"
"CR_149848","X1"
"CR_135652","X1"
"CR_14537","X1"
"CR_66835","X1"
"CR_92453","X1"
"CR_2605","X1"
"CR_70758","X1"
"CR_151526","X1"
"CR_176692","X1"
"CR_172672","X1"
"CR_32624","X1"
"CR_109613","X1"
"CR_92367","X1"
"CR_118267","X1"
"CR_62021","X1"
"CR_178169","X1"
"CR_135749","X1"
"CR_172943","X1"
"CR_9982","X1"
"CR_32491","X1"
"CR_114687","X1"
"CR_160604","X1"
"CR_192964","X1"
"CR_76422","X1"
"CR_40412","X1"
"CR_167302","X1"
"CR_105340","X1"
"CR_21063","X1"
"CR_71168","X0"
"CR_61967","X1"
"CR_97933","X1"
"CR_107077","X1"
"CR_179804","X1"
"CR_139025","X1"
"CR_126447","X0"
"CR_154318","X1"
"CR_1200","X1"
"CR_75153","X0"
"CR_15295","X1"
"CR_80918","X1"
"CR_155103","X1"
"CR_92550","X1"
"CR_77513","X1"
"CR_134821","X1"
"CR_9138","X1"
"CR_139487","X1"
"CR_75407","X1"
"CR_22082","X0"
"CR_166527","X1"
"CR_114236","X1"
"CR_76649","X1"
"CR_174565","X1"
"CR_68323","X1"
"CR_63405","X1"
"CR_128592","X1"
"CR_174473","X1"
"CR_142969","X1"
"CR_131410","X0"
"CR_128767","X0"
"CR_177556","X1"
"CR_86892","X1"
"CR_96661","X0"
"CR_358","X1"
"CR_171902","X1"
"CR_106876","X1"
"CR_63000","X1"
"CR_41080","X1"
"CR_74803","X1"
"CR_16397","X1"
"CR_50535","X1"
"CR_143582","X1"
"CR_18460","X1"
"CR_61103","X1"
"CR_165444","X1"
"CR_82193","X0"
"CR_169638","X1"
"CR_23454","X1"
"CR_182104","X1"
"CR_181101","X1"
"CR_36804","X1"
"CR_23540","X0"
"CR_129649","X1"
"CR_12299","X1"
"CR_139253","X1"
"CR_29910","X1"
"CR_25685","X1"
"CR_158897","X1"
"CR_158392","X1"
"CR_159019","X1"
"CR_77154","X1"
"CR_98444","X1"
"CR_104043","X1"
"CR_138312","X1"
"CR_58162","X1"
"CR_141502","X0"
"CR_115509","X1"
"CR_61478","X1"
"CR_181948","X1"
"CR_168972","X1"
"CR_82798","X1"
"CR_197159","X1"
"CR_113031","X1"
"CR_47566","X1"
"CR_164523","X1"
"CR_162238","X1"
"CR_156429","X1"
"CR_196111","X1"
"CR_174150","X1"
"CR_58464","X1"
"CR_123208","X1"
"CR_131805","X1"
"CR_109957","X1"
"CR_98380","X1"
"CR_104930","X1"
"CR_82031","X1"
"CR_54788","X1"
"CR_195968","X1"
"CR_157672","X1"
"CR_86955","X1"
"CR_73758","X1"
"CR_159121","X1"
"CR_19817","X1"
"CR_168627","X1"
"CR_42059","X1"
"CR_25845","X1"
"CR_100189","X1"
"CR_76574","X1"
"CR_22107","X1"
"CR_129776","X1"
"CR_102176","X1"
"CR_186826","X1"
"CR_94084","X1"
"CR_10916","X1"
"CR_80985","X1"
"CR_195319","X1"
"CR_38939","X1"
"CR_171090","X1"
"CR_28363","X1"
"CR_8389","X1"
"CR_25758","X1"
"CR_98409","X1"
"CR_128807","X1"
"CR_190612","X1"
"CR_77880","X1"
"CR_1500","X0"
"CR_109261","X1"
"CR_107370","X1"
"CR_111893","X1"
"CR_137849","X1"
"CR_5707","X1"
"CR_82374","X1"
"CR_181247","X1"
"CR_74658","X1"
"CR_149816","X1"
"CR_112121","X1"
"CR_162745","X1"
"CR_187623","X1"
"CR_38363","X1"
"CR_108093","X1"
"CR_34019","X1"
"CR_39378","X1"
"CR_133084","X1"
"CR_64229","X1"
"CR_162019","X1"
"CR_103986","X1"
"CR_41936","X1"
"CR_166676","X0"
"CR_146926","X1"
"CR_137466","X1"
"CR_82168","X1"
"CR_142376","X1"
"CR_71001","X1"
"CR_144196","X1"
"CR_156808","X1"
"CR_190584","X1"
"CR_60613","X1"
"CR_123026","X1"
"CR_190747","X1"
"CR_99487","X1"
"CR_186977","X1"
"CR_20647","X1"
"CR_141963","X1"
"CR_180379","X1"
"CR_157662","X1"
"CR_130014","X1"
"CR_89669","X1"
"CR_179167","X1"
"CR_123317","X1"
"CR_162154","X0"
"CR_29673","X1"
"CR_135892","X1"
"CR_68137","X1"
"CR_29957","X1"
"CR_106803","X1"
"CR_93276","X1"
"CR_145138","X1"
"CR_33701","X1"
"CR_118589","X1"
"CR_105814","X1"
"CR_181961","X1"
"CR_146055","X1"
"CR_90808","X1"
"CR_97202","X1"
"CR_120378","X1"
"CR_117156","X1"
"CR_122144","X1"
"CR_197141","X0"
"CR_178762","X1"
"CR_34494","X1"
"CR_178500","X0"
"CR_44939","X1"
"CR_165178","X1"
"CR_129725","X1"
"CR_156317","X1"
"CR_82397","X1"
"CR_148143","X1"
"CR_50662","X1"
"CR_123624","X1"
"CR_61530","X1"
"CR_3300","X1"
"CR_194753","X1"
"CR_179972","X1"
"CR_122648","X1"
"CR_82618","X1"
"CR_76327","X1"
"CR_163068","X1"
"CR_13868","X1"
"CR_74985","X1"
"CR_73751","X1"
"CR_76666","X1"
"CR_68842","X1"
"CR_180389","X1"
"CR_169585","X1"
"CR_34729","X1"
"CR_172639","X1"
"CR_67805","X1"
"CR_133222","X1"
"CR_33402","X1"
"CR_23121","X1"
"CR_45866","X1"
"CR_34622","X1"
"CR_124483","X1"
"CR_95267","X1"
"CR_27285","X1"
"CR_94669","X1"
"CR_155614","X1"
"CR_160779","X1"
"CR_171407","X1"
"CR_88475","X1"
"CR_63590","X1"
"CR_167463","X1"
"CR_116910","X1"
"CR_122025","X1"
"CR_177739","X1"
"CR_49400","X1"
"CR_142883","X1"
"CR_113777","X1"
"CR_112855","X1"
"CR_196590","X1"
"CR_55380","X1"
"CR_24554","X1"
"CR_153710","X1"
"CR_1763","X1"
"CR_158954","X1"
"CR_65919","X1"
"CR_100455","X1"
"CR_26709","X1"
"CR_55428","X1"
"CR_195010","X1"
"CR_45891","X1"
"CR_38354","X1"
"CR_193826","X1"
"CR_188971","X1"
"CR_175229","X1"
"CR_13199","X1"
"CR_165538","X1"
"CR_23856","X1"
"CR_14082","X1"
"CR_113883","X1"
"CR_75831","X1"
"CR_87617","X1"
"CR_128641","X1"
"CR_90429","X1"
"CR_131891","X1"
"CR_155643","X1"
"CR_44215","X1"
"CR_176223","X1"
"CR_8580","X1"
"CR_159377","X1"
"CR_15875","X1"
"CR_114417","X1"
"CR_21094","X1"
"CR_180552","X1"
"CR_193452","X0"
"CR_11190","X1"
"CR_64133","X1"
"CR_170588","X1"
"CR_65430","X1"
"CR_8344","X1"
"CR_49914","X1"
"CR_94047","X1"
"CR_27203","X1"
"CR_80785","X1"
"CR_41748","X0"
"CR_120614","X1"
"CR_99271","X1"
"CR_180902","X0"
"CR_83278","X1"
"CR_20439","X1"
"CR_75552","X1"
"CR_83344","X1"
"CR_68616","X1"
"CR_81043","X1"
"CR_21618","X1"
"CR_87716","X1"
"CR_171525","X1"
"CR_569","X1"
"CR_65511","X1"
"CR_189869","X1"
"CR_154397","X1"
"CR_14718","X1"
"CR_102921","X1"
"CR_179283","X0"
"CR_130876","X1"
"CR_6580","X1"
"CR_65060","X1"
"CR_101681","X1"
"CR_181707","X1"
"CR_120584","X1"
"CR_185235","X1"
"CR_51789","X1"
"CR_155663","X1"
"CR_71408","X1"
"CR_157497","X1"
"CR_81956","X1"
"CR_182866","X1"
"CR_136337","X1"
"CR_100195","X1"
"CR_31460","X1"
"CR_154268","X1"
"CR_34883","X1"
"CR_42653","X1"
"CR_174618","X1"
"CR_31654","X1"
"CR_132966","X1"
"CR_13966","X1"
"CR_172354","X1"
"CR_68027","X1"
"CR_31330","X1"
"CR_139018","X1"
"CR_32115","X1"
"CR_47884","X1"
"CR_22958","X1"
"CR_112475","X1"
"CR_40010","X1"
"CR_7697","X1"
"CR_191950","X1"
"CR_9586","X1"
"CR_38612","X1"
"CR_11528","X1"
"CR_40562","X0"
"CR_193160","X1"
"CR_116822","X1"
"CR_5092","X1"
"CR_73504","X1"
"CR_53939","X1"
"CR_68108","X1"
"CR_73710","X1"
"CR_26186","X0"
"CR_66967","X1"
"CR_40951","X1"
"CR_167697","X1"
"CR_53888","X1"
"CR_172779","X1"
"CR_126625","X1"
"CR_51649","X1"
"CR_152932","X1"
"CR_63746","X1"
"CR_191193","X1"
"CR_111541","X0"
"CR_180359","X1"
"CR_169618","X1"
"CR_125301","X1"
"CR_132133","X1"
"CR_38298","X1"
"CR_47095","X1"
"CR_21794","X1"
"CR_142817","X1"
"CR_158269","X1"
"CR_141054","X1"
"CR_136176","X1"
"CR_141898","X1"
"CR_181999","X1"
"CR_153568","X1"
"CR_198530","X0"
"CR_59938","X1"
"CR_100815","X1"
"CR_191502","X1"
"CR_108666","X1"
"CR_198154","X0"
"CR_28599","X1"
"CR_120071","X1"
"CR_89363","X1"
"CR_85143","X1"
"CR_22025","X1"
"CR_105891","X1"
"CR_36322","X1"
"CR_26491","X1"
"CR_92399","X1"
"CR_167674","X1"
"CR_53206","X1"
"CR_111088","X1"
"CR_162454","X1"
"CR_190401","X1"
"CR_124727","X1"
"CR_63717","X1"
"CR_194135","X1"
"CR_130137","X1"
"CR_86972","X1"
"CR_170876","X1"
"CR_50465","X1"
"CR_169471","X1"
"CR_181600","X1"
"CR_135300","X0"
"CR_159756","X1"
"CR_156977","X1"
"CR_100883","X1"
"CR_30012","X1"
"CR_98585","X1"
"CR_173224","X1"
"CR_120931","X1"
"CR_95241","X1"
"CR_119028","X1"
"CR_182213","X1"
"CR_187692","X1"
"CR_45305","X1"
"CR_46993","X1"
"CR_20957","X1"
"CR_41790","X1"
"CR_76893","X1"
"CR_68654","X1"
"CR_28785","X0"
"CR_165691","X1"
"CR_66246","X1"
"CR_169720","X1"
"CR_150277","X1"
"CR_66136","X1"
"CR_84920","X1"
"CR_148131","X1"
"CR_45815","X1"
"CR_55718","X1"
"CR_162269","X1"
"CR_179357","X1"
"CR_157546","X1"
"CR_91441","X1"
"CR_136177","X0"
"CR_93739","X1"
"CR_116270","X1"
"CR_134716","X1"
"CR_165518","X0"
"CR_147785","X1"
"CR_124385","X1"
"CR_126144","X1"
"CR_995","X1"
"CR_195814","X1"
"CR_31478","X1"
"CR_194692","X1"
"CR_24518","X1"
"CR_3707","X1"
"CR_83325","X1"
"CR_35912","X1"
"CR_4575","X1"
"CR_151408","X1"
"CR_90010","X1"
"CR_49657","X1"
"CR_46023","X1"
"CR_69185","X1"
"CR_125001","X1"
"CR_73165","X1"
"CR_160292","X1"
"CR_196624","X1"
"CR_179189","X1"
"CR_72201","X1"
"CR_156713","X1"
"CR_172564","X1"
"CR_12821","X1"
"CR_128786","X1"
"CR_109608","X1"
"CR_114008","X1"
"CR_172513","X1"
"CR_12865","X1"
"CR_151465","X1"
"CR_109041","X1"
"CR_58444","X1"
"CR_52828","X1"
"CR_33284","X1"
"CR_123463","X1"
"CR_17072","X1"
"CR_95004","X1"
"CR_119314","X1"
"CR_44542","X1"
"CR_123758","X1"
"CR_93618","X1"
"CR_50397","X1"
"CR_57518","X1"
"CR_121462","X1"
"CR_177354","X1"
"CR_169804","X1"
"CR_34740","X1"
"CR_108662","X1"
"CR_176274","X1"
"CR_117880","X1"
"CR_113005","X1"
"CR_123842","X0"
"CR_159458","X1"
"CR_105751","X1"
"CR_102787","X1"
"CR_61948","X1"
"CR_70709","X1"
"CR_154679","X1"
"CR_90483","X1"
"CR_156355","X1"
"CR_99519","X1"
"CR_86374","X1"
"CR_58617","X1"
"CR_27811","X1"
"CR_7909","X1"
"CR_29149","X1"
"CR_28157","X1"
"CR_191159","X1"
"CR_64842","X1"
"CR_158772","X1"
"CR_23748","X1"
"CR_72766","X1"
"CR_20018","X1"
"CR_180733","X1"
"CR_30573","X1"
"CR_32542","X1"
"CR_41102","X1"
"CR_83920","X1"
"CR_13808","X1"
"CR_60338","X1"
"CR_7521","X1"
"CR_51095","X1"
"CR_126166","X1"
"CR_172683","X1"
"CR_170738","X1"
"CR_148370","X1"
"CR_123963","X1"
"CR_51503","X1"
"CR_58458","X1"
"CR_136164","X1"
"CR_18488","X1"
"CR_90754","X1"
"CR_39658","X1"
"CR_51719","X1"
"CR_113310","X1"
"CR_15372","X1"
"CR_103476","X1"
"CR_112968","X1"
"CR_146173","X1"
"CR_45105","X1"
"CR_160191","X1"
"CR_14696","X1"
"CR_90813","X1"
"CR_56639","X1"
"CR_118385","X1"
"CR_55252","X1"
"CR_24421","X1"
"CR_174945","X1"
"CR_71062","X1"
"CR_35786","X1"
"CR_140529","X1"
"CR_42936","X1"
"CR_178305","X1"
"CR_45518","X1"
"CR_32266","X1"
"CR_176703","X1"
"CR_156793","X1"
"CR_193250","X1"
"CR_47394","X0"
"CR_64411","X1"
"CR_4480","X1"
"CR_105855","X1"
"CR_48752","X1"
"CR_105329","X1"
"CR_84630","X0"
"CR_102818","X1"
"CR_93625","X1"
"CR_187907","X1"
"CR_104271","X1"
"CR_186810","X1"
"CR_157463","X1"
"CR_85859","X1"
"CR_153561","X1"
